-0.993243243243; 66742.2305446; 45.0; 32000.0; -3.51940398837; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 38000.0; -10.5311347153; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 38000.0; -3.51037823843; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 44000.0; -11.3733115929; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 44000.0; -3.79110386429; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 50000.0; -12.4729711809; 0; ; 0; 0; 0
-0.993243243243; 66742.2305446; 45.0; 50000.0; -4.15765706031; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 32000.0; -20.9647692185; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 32000.0; -12.8437940403; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 32000.0; -4.72281886221; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 38000.0; -22.2182972306; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 38000.0; -13.3309783383; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 38000.0; -4.44365944611; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 44000.0; -26.615260175; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 44000.0; -19.010900125; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 44000.0; -11.406540075; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 44000.0; -3.802180025; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 50000.0; -31.1424483296; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 50000.0; -22.2446059497; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 50000.0; -13.3467635698; 0; ; 0; 0; 0
-0.202702702703; 66076.8891361; 5.0; 50000.0; -4.44892118994; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 32000.0; -20.9647692185; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 32000.0; -12.8437940403; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 32000.0; -4.72281886221; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 38000.0; -22.2182972306; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 38000.0; -13.3309783383; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 38000.0; -4.44365944611; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 44000.0; -26.615260175; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 44000.0; -19.010900125; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 44000.0; -11.406540075; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 44000.0; -3.802180025; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 50000.0; -31.1424483296; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 50000.0; -22.2446059497; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 50000.0; -13.3467635698; 0; ; 0; 0; 0
-0.202702702703; 67794.0825351; 15.0; 50000.0; -4.44892118994; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 32000.0; -20.9647692185; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 32000.0; -12.8437940403; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 32000.0; -4.72281886221; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 38000.0; -22.2182972306; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 38000.0; -13.3309783383; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 38000.0; -4.44365944611; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 44000.0; -26.615260175; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 44000.0; -19.010900125; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 44000.0; -11.406540075; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 44000.0; -3.802180025; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 50000.0; -31.1424483296; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 50000.0; -22.2446059497; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 50000.0; -13.3467635698; 0; ; 0; 0; 0
-0.202702702703; 69114.3130495; 25.0; 50000.0; -4.44892118994; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 32000.0; -20.9647692185; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 32000.0; -12.8437940403; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 32000.0; -4.72281886221; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 38000.0; -22.2182972306; 0; ; 0; 0; 0
